area,bedrooms,bathrooms,stories,parking,price_per_sqft,mainroad_no,mainroad_yes,guestroom_no,guestroom_yes,basement_no,basement_yes,hotwaterheating_no,hotwaterheating_yes,airconditioning_no,airconditioning_yes,prefarea_no,prefarea_yes,furnishingstatus_furnished,furnishingstatus_semi-furnished,furnishingstatus_unfurnished,price
0.779217016969664,2.7595604030335856,-0.5701867118926005,0.22441012833299692,0.35597562605793237,0.559783113963304,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8120000
0.8530126780084362,0.047278311684073836,1.4218117367065486,2.53202371213457,1.5176924895404067,0.46529232285375216,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8080940
1.0753221068877374,0.047278311684073836,1.4218117367065486,1.3782169202337835,0.35597562605793237,0.2358420081216015,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8043000
1.7754584409930887,1.4034193573588298,1.4218117367065486,2.53202371213457,1.5176924895404067,-0.30807184372643354,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7980000
0.39178979651610985,0.047278311684073836,-0.5701867118926005,2.53202371213457,1.5176924895404067,0.9640037047809861,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7962500
0.39178979651610985,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,0.9387306806384546,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7910000
0.6454623813368893,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,0.6035576479899194,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7875000
0.5578300338533473,0.047278311684073836,1.4218117367065486,2.53202371213457,-0.8057412374245417,0.6914047336838698,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7840000
0.6131767796324264,0.047278311684073836,1.4218117367065486,2.53202371213457,1.5176924895404067,0.5630674575815665,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7700000
0.39178979651610985,1.4034193573588298,1.4218117367065486,2.53202371213457,1.5176924895404067,0.8376385840683285,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7700000
0.39178979651610985,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,0.7702438530215779,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7560000
0.39178979651610985,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,0.7702438530215779,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7560000
0.39178979651610985,0.047278311684073836,1.4218117367065486,2.53202371213457,0.35597562605793237,0.7533951702598906,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7525000
0.6685235254115056,0.047278311684073836,-0.5701867118926005,2.53202371213457,2.679409353022881,0.408763022861733,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7490000
-0.39228910202084494,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,2.1385136252032844,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7455000
1.0559507458650597,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,0.011509622850093977,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7420000
1.0559507458650597,0.047278311684073836,1.4218117367065486,2.53202371213457,0.35597562605793237,0.011509622850093977,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7420000
0.5416872330011159,0.047278311684073836,-0.5701867118926005,2.53202371213457,0.35597562605793237,0.5193116923652966,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7420000
0.39178979651610985,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,0.6691517564514519,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7350000
-0.00024965275236754836,0.047278311684073836,1.4218117367065486,2.53202371213457,1.5176924895404067,1.2531303725604324,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7350000
0.39178979651610985,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,0.6691517564514519,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7350000
0.39178979651610985,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,0.6691517564514519,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7350000
2.900842271834365,1.4034193573588298,-0.5701867118926005,0.22441012833299692,0.35597562605793237,-1.0151274049354388,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7343000
1.7754584409930887,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,-0.543953402390061,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7245000
1.166644237423218,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,-0.1574867415438497,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7210000
0.39178979651610985,0.047278311684073836,1.4218117367065486,2.53202371213457,0.35597562605793237,0.6017570254047014,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7210000
0.39178979651610985,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,0.5680596598813258,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7140000
1.7201116952140096,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,-0.5694541114347774,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7070000
0.5024832880742681,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,0.40346098982483863,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7070000
0.5578300338533473,1.4034193573588298,1.4218117367065486,1.3782169202337835,1.5176924895404067,0.32582010772272163,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7035000
2.7786182082388984,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,-1.059817098757975,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7000000
1.7201116952140096,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,-0.6149910918717711,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6930000
3.712594543260859,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,-1.3526901749510694,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6930000
1.1758686950530646,0.047278311684073836,1.4218117367065486,-0.9293966635677897,1.5176924895404067,-0.28268941255298174,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6895000
0.39178979651610985,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,0.43327019778782416,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6860000
3.200637144804377,1.4034193573588298,1.4218117367065486,0.22441012833299692,1.5176924895404067,-1.2469155660501519,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6790000
-0.5306559664685429,0.047278311684073836,1.4218117367065486,0.22441012833299692,-0.8057412374245417,2.033895060148154,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6790000
0.39178979651610985,1.4034193573588298,1.4218117367065486,2.53202371213457,-0.8057412374245417,0.3827241495027611,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6755000
-0.06020862734636997,0.047278311684073836,-0.5701867118926005,2.53202371213457,-0.8057412374245417,0.997399002286722,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6720000
0.6685235254115056,-1.308862733990682,1.4218117367065486,2.53202371213457,-0.8057412374245417,0.05647238329917268,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6685000
-0.5122070512088498,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,1.8852596508346517,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6650000
-0.410738017280538,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,1.6397308056810662,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6650000
0.5855034067428869,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,0.12275054913316943,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6650000
0.622401237262273,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,0.08592812239303232,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6650000
0.25342293206841193,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,0.5006649288345754,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6650000
0.39178979651610985,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,0.33217810121769814,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6650000
0.39178979651610985,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,0.3220688915606855,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6629000
-0.5306559664685429,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.9075299394354963,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6615000
2.4672927632315784,0.047278311684073836,1.4218117367065486,-0.9293966635677897,0.35597562605793237,-1.0494138852406913,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6615000
0.39178979651610985,0.047278311684073836,1.4218117367065486,2.53202371213457,-0.8057412374245417,0.2984807356943232,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6580000
-0.6413494580267012,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,2.1317608132107226,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6510000
1.429541279873844,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,-0.5899043553764818,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6510000
0.7008091271159684,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,-0.05001165917860551,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6510000
-0.5491048817282359,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.8536652112125251,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6475000
1.04211405942029,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,-0.34517987377646614,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6475000
1.5817448307663118,2.7595604030335856,3.4138101853056977,0.22441012833299692,1.5176924895404067,-0.7011292261948956,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6440000
-0.0694330849762165,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,0.8511175302776788,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6440000
0.7377069576353545,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,-0.12236191817538711,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6419000
-0.16167766127468175,0.047278311684073836,1.4218117367065486,2.53202371213457,-0.8057412374245417,0.9850645582330958,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6405000
0.9452572543069014,0.047278311684073836,1.4218117367065486,-0.9293966635677897,2.679409353022881,-0.3417692092498088,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6300000
0.39178979651610985,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,0.16369127360082156,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6300000
-0.48453367831931016,0.047278311684073836,1.4218117367065486,1.3782169202337835,1.5176924895404067,1.5691179820147692,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6300000
1.7754584409930887,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,-0.8472296921004391,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6300000
0.5762789491130403,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,-0.025856407468164824,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6300000
0.6685235254115056,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,-0.11507784118346544,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6293000
0.39178979651610985,1.4034193573588298,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,0.1468425908391341,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6265000
0.6685235254115056,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,-0.14264841297531788,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6230000
0.16117835576994666,0.047278311684073836,-0.5701867118926005,1.3782169202337835,0.35597562605793237,0.4026362291302105,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6230000
0.16117835576994666,0.047278311684073836,1.4218117367065486,2.53202371213457,0.35597562605793237,0.38425584793564177,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6195000
0.553217805038424,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,-0.05122893170574574,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6195000
0.16117835576994666,0.047278311684073836,1.4218117367065486,-0.9293966635677897,1.5176924895404067,0.38425584793564177,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6195000
-0.30004452572237966,0.047278311684073836,-0.5701867118926005,2.53202371213457,-0.8057412374245417,1.0847525979064148,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6160000
0.13811721169533034,1.4034193573588298,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,0.3955538804130376,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6160000
0.5855034067428869,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,-0.11344593818020941,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6125000
-0.8811853564027108,1.4034193573588298,-0.5701867118926005,1.3782169202337835,0.35597562605793237,2.5755490096720393,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6107500
0.6754418686338906,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,-0.209959786284225,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6090000
0.6685235254115056,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,-0.20391635029054592,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6090000
1.485810471415908,0.047278311684073836,-0.5701867118926005,1.3782169202337835,1.5176924895404067,-0.7680175380751134,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6090000
-0.39228910202084494,4.115701448708341,1.4218117367065486,0.22441012833299692,-0.8057412374245417,1.2169298611221353,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6083000
2.061416627518331,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,-1.042688423514612,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6083000
0.7607681017099709,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,-0.31203623967036004,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6020000
